ProteinName,Run,HP,LP,log2LP/HP
A0A0R4J5B9,3,1097898088.0,1346525536.0,0.29449744698899594
A0A0R4J5C5,1,199657828.2,378054899.3,0.9210661124583704
A0A0R4J5C5,2,40051573.0,223906237.6,2.4829639096904215
A0A0R4J5C5,3,234617652.0,231279607.5,-0.020673496376954655
A0A0R4J5K2,1,6886951768.2,7936191352.1,0.20458123808227777
A0A0R4J5K2,2,7152229452.5,7697656186.7,0.10602621435305751
A0A0R4J5K2,3,7638567713.1,6762471488.5,-0.17575154147230795
A0A0R4J5M7,1,413845660.5,312852796.5,-0.4036088297643131
A0A0R4J5M7,2,350778435.6,148050181.5,-1.2444738004471427
A0A0R4J5M7,3,420561860.0,312326345.0,-0.42926375350090407
A0A0R4J5Z8,1,18970303325.9,12059651123.16,-0.6535545751891312
A0A0R4J5Z8,2,16632448394.5,13831634367.9,-0.26602891977715826
A0A0R4J5Z8,3,17630102544.4,12496333430.42,-0.49653601255833735
A0A0R4J653,1,16846296964.6,26339074147.14,0.6447731307675556
A0A0R4J653,2,19357084139.595,22133951775.35,0.19339940341677267
A0A0R4J653,3,20069713776.74,24927083117.4,0.3126940315113476
A0A0R4J656,1,1596049448.5,1742910059.8,0.126992773764311
A0A0R4J656,2,1742854953.0,1489428975.21,-0.22669317891761812
A0A0R4J656,3,1553502012.56,1443906628.5,-0.10554665838088374
A0A368UGP5,1,449628567.3,289359492.2,-0.6358707292703621
A0A368UGP5,2,479232943.7,232224866.34,-1.045204623683552
A0A368UGP5,3,365821298.3,169490667.5,-1.1099332341300203
A0A368UGT8,1,1366035561.2,1635367235.5,0.25961960049017996
A0A368UGT8,2,1225402696.5,1683618271.5,0.4583091406691054
A0A368UGT8,3,1118518549.2,1687184897.0,0.5930289040287723
A0A368UH27,1,2113180495.0,2817681689.5,0.4150926423759228
A0A368UH27,2,2353210001.6,1898109338.2,-0.3100669737261448
A0A368UH27,3,2248833394.0,2615103669.0,0.21769135725070526
A0A368UHG2,1,366849606.0,403179060.3,0.1362319765933879
A0A368UHG2,2,491207790.6,239048947.0,-1.039027391471426
A0A368UHG2,3,362705052.0,246208882.0,-0.5589140322051406
A0A368UHI2,1,7854505185.5,6830989029.89,-0.20142591681832953
A0A368UHI2,2,7725898027.7,6686701230.73,-0.20840797836990055
A0A368UHI2,3,8541651066.1,6566465891.32,-0.37939785095284617
A0A368UI56,1,2610328584.2,2541179255.0,-0.03873327567681724
A0A368UI56,2,2589551059.9,2768609128.05,0.09645938321817948
A0A368UI56,3,2655844995.5,2506540740.8,-0.08347326477999323
A0A368UIA9,1,7006225636.5,5990972441.0,-0.22584725409429093
A0A368UIA9,2,1933225715.0,6021998012.0,1.6392321416339994
A0A368UIA9,3,6630665747.0,6478978234.7,-0.03338741905512515
A0A368UIN5,1,2571379919.2,12055130498.0,2.229032580343772
A0A368UIN5,2,2709502938.0,11218418830.5,2.049769234380837
A0A368UIN5,3,2542882440.5,11399512186.5,2.164435417468722
A0A368UJ31,1,8773873947.7,7042312599.5,-0.3171647115650826
A0A368UJ31,2,8044919496.5,6747497059.2,-0.2537255414177418
A0A368UJ31,3,8751145866.2,6544782341.6,-0.41912672077116303
A0A368ULI9,1,3192802580.0,3168266302.5,-0.011129746300174902
A0A368ULI9,2,2857615785.6,3559988884.5,0.317060781505501
A0A368ULI9,3,3027233712.4,3509789267.7,0.21338435158095187
A1YZE0,1,5346851261.0,13463845541.9,1.3323290817473148
A1YZE0,2,5698038975.1,19311200082.5,1.7609004274868931
A1YZE0,3,5744278288.7,18980450533.8,1.724316688505115
A5JVZ7,1,375541748.5,970211518.56,1.369326008387137
A5JVZ7,2,974335556.69,905703324.2,-0.10538016272850508
A5JVZ7,3,979355750.0,784673478.8,-0.31974057323277916
A5Z2K3,1,10500935564.5,15243662091.6,0.5376916649080802
A5Z2K3,2,11116170489.75,15852770074.5,0.5120750888461058
A5Z2K3,3,13141690172.8,16427041454.0,0.32192183635862537
A7BIC9,1,95407390.3,374420592.2,1.9724868542490117
A7BIC9,2,505271090.0,791443666.5,0.647429029736445
A7BIC9,3,119033611.8,481883831.0,2.0173163858493077
A8C8H5,1,4212070574.44,3312943220.2,-0.34641613173164476
A8C8H5,2,4882454039.2,4648632840.5,-0.07079998036942242
A8C8H5,3,5275625409.5,4754052501.8,-0.15018429521029547
B0M1A3,1,7203994665.5,8862267996.0,0.2988788418063859
B0M1A3,2,9217449823.7,8969933604.8,-0.03927035146064369
B0M1A3,3,8397292484.1,8728163547.0,0.05575389623943966
B0M1A6,1,414601589.0,433515951.0,0.06435943193374884
B0M1A6,2,395225194.5,351417840.0,-0.16948748488378376
B0M1A6,3,352826367.5,523040862.0,0.5679652791234414
B0M1B1,1,25014294810.22,19817233912.3,-0.33599717587302397
B0M1B1,2,24577352737.5,21522244421.5,-0.1915009938269749
B0M1B1,3,22794736836.6,19786661796.5,-0.20417251735926475
B1ACD3,1,1112118302.0,6089355984.0,2.452979391970262
B1ACD3,2,1265027055.0,5657172422.5,2.160912902911054
B1ACD3,3,1003119508.0,5283067956.0,2.3968824737525085
B6ZK00,1,384424175.0,216899108.0,-0.8256749447421611
B6ZK00,2,478401347.0,325303801.5,-0.5564337698227945
B6ZK00,3,324161184.0,368373058.0,0.1844562010162423
C6F117,1,712100249.1,564583138.5,-0.33489431457158125
C6F117,2,1224459726.0,542433062.5,-1.1746283009177454
C6F117,3,1012790426.94,646466524.0,-0.647688103403392
C6F119,1,1053496449.5,742837290.0,-0.504067307328061
C6F119,2,1272001220.0,736741966.5,-0.7878687250660455
C6F119,3,1010137476.8,1205849948.5,0.25549874180339976
C6K8D0,1,598021589.0,800516209.34,0.4207330479363377
C6K8D0,2,620143238.0,876952039.5,0.49989646240419167
C6K8D0,3,466286565.0,645728307.4,0.4697104109932826
C6SV68,1,407275530.7,830244101.0,1.0275304280474413
C6SV68,2,291875478.5,942625519.0,1.6913317289171794
C6SV68,3,547886758.0,1026001051.0,0.9050825684401899
C6SV85,1,64141132.0,109568054.0,0.7725055023506706
C6SV85,2,68844722.5,109394504.0,0.6681222891182391
C6SV85,3,81525741.0,97970600.0,0.26509322687084397
C6SVB1,1,135572767.1,24823896.0,-2.449265946268639
C6SVB1,2,148132811.3,76299813.5,-0.9571397960375435
C6SVB1,3,82682325.8,201402453.0,1.2844303783716808
C6SVC4,1,1127623432.0,702978804.0,-0.6817322671458366
C6SVC4,2,1162441441.9,808652122.3,-0.5235669404014599
C6SVC4,3,1156764206.5,824994121.0,-0.48763907339533313
C6SVC8,1,90412386.3,12755429.5,-2.8254089541658765
C6SVC8,2,101334411.6,14239463.219999999,-2.8311575066020636
C6SVC8,3,112759608.5,8023149.65,-3.8129378567300845
C6SVD0,1,327690663.0,524823539.0,0.6794978618332674
C6SVD0,2,256363196.0,415786044.5,0.6976521754833296
C6SVD0,3,396538632.5,688869938.0,0.7967701944532714
C6SVD7,1,485704549.0,933050167.5,0.9418756544595719
C6SVD7,2,544478100.0,848771265.2,0.6405017932114464
C6SVD7,3,574167482.0,735718633.5,0.3576825051046899
C6SVF1,1,2644266081.2,1725771934.0,-0.6156255358047609
C6SVF1,2,2302820018.0,1755932142.0,-0.39116456551123296
C6SVF1,3,2568683500.0,1890441628.0,-0.4423058364275814
C6SVF6,1,462091472.03,725809889.0,0.651413248764854
C6SVF6,2,495700885.2,595410564.0,0.2644149835360467
C6SVF6,3,462918818.6,695274531.5,0.5868235310100751
C6SVK2,1,1556847576.0,1166707999.0,-0.4161841716775717
C6SVK2,2,1435146600.0,1043443660.0,-0.4598454101948217
C6SVK2,3,1642749138.0,1214700597.0,-0.4355114271959114
C6SVM4,1,135823411.6,17352705.27,-2.9684996751573007
C6SVM4,2,375040663.5,25373910.2,-3.885629261680752
C6SVM4,3,332688328.3,14334307.5,-4.536627139248039
C6SVR0,1,5357112939.0,3381674239.4,-0.6637180214124468
C6SVR0,2,5026860695.0,3451403986.0,-0.542474358677635
C6SVR0,3,4588129495.0,3483801298.0,-0.3972437696712742
C6SVR2,1,400558547.0,253262851.0,-0.6613776515083439
C6SVR2,2,444409310.0,231269655.0,-0.942313058588881
C6SVR2,3,311518375.0,237594405.5,-0.3908163973156289
C6SVR8,1,1508179650.0,1003175107.0,-0.5882348341493424
C6SVR8,2,1571672866.0,757560207.0,-1.0528685045239614
C6SVR8,3,863353580.0,957799940.0,0.14977281981172685
C6SVX3,1,277706040.0,286112093.5,0.04302192379635193
C6SVX3,2,318744158.5,279862475.0,-0.18768084453445644
C6SVX3,3,269471030.0,366192372.2,0.442471558443288
C6SVX7,1,1780513952.0,2364742152.0,0.40938914218222694
C6SVX7,2,2202538591.5,2521642526.5,0.1951964732261945
C6SVX7,3,1904723413.6,2823180058.5,0.5677396267717499
C6SW13,1,443316515.0,521931667.0,0.23552382816253006
C6SW13,2,358073564.2,497151614.0,0.4734298793185537
C6SW13,3,340637016.8,702024248.0,1.0432856419923724
C6SW24,1,827695122.0,813551747.2,-0.024865341315791423
C6SW24,2,864931483.0,837395867.8,-0.04667605276889637
C6SW24,3,876555944.0,785507145.0,-0.15822177195820847
C6SW43,1,11490413004.3,12426638131.0,0.11300539211594414
C6SW43,2,14062535385.6,13781030273.2,-0.029172978283257874
C6SW43,3,13494130376.2,12312919987.5,-0.1321590708897236
C6SW56,1,1021913389.0,549982890.0,-0.893814285509921
C6SW56,2,1266748801.0,554228627.0,-1.1925773274284666
C6SW56,3,985970843.0,570679737.0,-0.7888636455781015
C6SWA7,1,110573315.0,58252144.5,-0.9246201901533772
C6SWA7,2,121751156.0,58088041.8,-1.0676223691926507
C6SWA7,3,125306448.0,63919118.8,-0.9711412302773702
C6SWA9,1,28676515.0,2708829.2,-3.4041283716578583
C6SWA9,2,46518009.5,499999.99287102936,-6.539717480842785
C6SWA9,3,67037277.8,32532353.0,-1.0430883929391896
C6SWD4,1,270093062.40000004,117296202.7,-1.2033002744190153
C6SWD4,2,225824763.0,349058065.0,0.6282633506780185
C6SWD4,3,391100980.0,310692656.3,-0.3320530095628434
C6SWG3,1,1606148416.22,923974659.0,-0.7976800214866344
C6SWG3,2,1585113263.5,850634370.9,-0.8979748760486511
C6SWG3,3,1726600325.5,935032427.95,-0.8848458603553669
C6SWG4,1,51540607.5,740494907.0,3.8447083657323082
C6SWG4,2,607246230.0,1726435378.0,1.5074428006141785
C6SWG4,3,675181352.0,739184023.0,0.13065851569484105
C6SWL2,1,229975330.0,161619468.0,-0.5088781186237626
C6SWL2,2,253440632.0,137292085.0,-0.884399382811619
C6SWL2,3,143056098.5,97442724.5,-0.5539546245532044
C6SWN5,1,313892117.6,107318587.0,-1.5483688359588972
C6SWN5,2,386194640.0,105073418.5,-1.8779303991445604
C6SWN5,3,339052396.0,100708528.2,-1.7513223809324052
C6SWP9,1,19081994198.2,21148811644.5,0.14836464966282348
C6SWP9,2,18250650236.2,19403566672.0,0.08837400077020016
C6SWP9,3,19302587614.6,18814134341.0,-0.0369773504577924
C6SWQ6,1,1591060709.5,1735606752.8,0.1254512193473149
C6SWQ6,2,1486638797.0,1970016171.0,0.4061533083675443
C6SWQ6,3,1651436983.1,2090814154.0,0.3403429118070992
C6SWV2,1,23297860.0,102935618.0,2.143472924136809
C6SWV2,2,18919410.0,58105810.38,1.6188153362845503
C6SWV2,3,61326464.0,89920810.27,0.5521452660847437
C6SWX1,1,1507113886.0,941954391.2,-0.6780593268894791
C6SWX1,2,1480663054.8,838089088.0,-0.8210678587451138
C6SWX1,3,1437677356.0,852358014.0,-0.7542085072496432
C6SWY1,1,185044010.0,101249050.0,-0.8699600638420202
C6SWY1,2,28043336.0,103298412.5,1.8810881970378364
C6SWY1,3,181719950.0,102400862.0,-0.8274889537031795
C6SX05,1,3993557543.0,6456403939.0,0.6930563407682777
C6SX05,2,3931944864.0,6748503112.0,0.7793244414037565
C6SX05,3,3994083336.7,5753627071.5,0.5266072790502382
C6SX79,1,682267042.0,838623290.0,0.2976863705520119
C6SX79,2,830268820.0,806821390.0,-0.04132918779609853
C6SX79,3,827716610.0,787597970.0,-0.07167751587196715
C6SX81,1,1051637986.0,752179480.0,-0.4834893050374486
C6SX81,2,1329174703.0,887696860.0,-0.5823917416613229
C6SX81,3,671776735.5,773469332.0,0.20336225602370758
C6SX86,1,867807308.0,462233512.0,-0.9087528762569079
C6SX86,2,651735274.0,480297696.0,-0.44035719239490956
C6SX86,3,855439502.0,309517984.0,-1.4666425915637835
C6SX98,1,104889700.0,105850116.0,0.013149835844520983
C6SX98,2,168206543.0,96000002.0,-0.8091274845075864
C6SX98,3,100051370.0,58119680.0,-0.7836422573538555
C6SXE1,1,200756090.0,204163086.0,0.02427828822496579
C6SXE1,2,209749076.0,374536160.0,0.8364405567395883
C6SXE1,3,266271878.0,337409862.0,0.3416020741149262
C6SXF0,1,1158177241.0,577994152.5,-1.0027292499097942
C6SXF0,2,1252557695.0,443534572.5,-1.4977585892270857
C6SXF0,3,629996202.06,511493051.0,-0.3006284912768899
C6SXG4,1,2458727.88,6662234.0,1.4380939538659145
C6SXG4,2,19874847.0,21766034.0,0.13113480295908653
C6SXG4,3,36683902.3,49494122.8,0.43211010620245216
C6SXJ9,1,1055740290.0,1195452282.0,0.17930156594260085
C6SXJ9,2,1063090275.0,1247801642.0,0.23112450083843789
C6SXJ9,3,1121579934.0,1253007268.0,0.15986233928246776
C6SXN0,1,504347356.0,444637770.0,-0.18178719028442059
C6SXN0,2,574396124.0,467850550.0,-0.2959982644998179
C6SXN0,3,453444885.0,597583668.0,0.39821351399020266
C6SXW7,1,756490972.0,275741476.0,-1.4560065768975203
C6SXW7,2,759501838.3,307304084.6,-1.3053865136764244
C6SXW7,3,715006822.3,392455614.0,-0.8654275104526882
C6SY07,1,219881881.2,65591549.5,-1.7451468654893587
C6SY07,2,333475285.8,55975174.9,-2.5747208097011374
C6SY07,3,333149904.9,40861193.2,-3.0273682434076212
C6SY73,1,915133531.5,485005162.7,-0.9159821649385735
C6SY73,2,903215684.7,524617620.8,-0.7838042738003151
C6SY73,3,939888872.4,595546241.0,-0.6582766600325359
C6SYB8,1,864531129.6,2030463668.0,1.2318193949523
C6SYB8,2,815540907.5,1819095523.1,1.1573921534022766
C6SYB8,3,880521866.0,1817979921.0,1.045905529459346
C6SYC1,1,543609862.5,564707574.3,0.054932351412471894
C6SYC1,2,449691864.3,602706200.0,0.42251812237395
C6SYC1,3,472935260.0,549971498.5,0.21771414804640896
C6SYE7,1,134165141.5,180229320.0,0.4258238479428691
C6SYE7,2,132382625.0,163781917.0,0.3070622959959667
C6SYE7,3,127598427.5,133211078.0,0.06210351402477203
C6SYH7,1,131617145.8,103970742.0,-0.340169839268025
C6SYH7,2,145454987.2,99400828.7,-0.5492429781903404
C6SYH7,3,116414947.5,110932512.9,-0.06959404703039589
C6SYJ4,1,181214564.0,83037277.5,-1.1258678590439801
C6SYJ4,2,151009296.0,65336277.0,-1.2086812089277459
C6SYJ4,3,218579450.0,80743626.0,-1.4367374894275096
C6SYN1,1,261989715.8,43311129.5,-2.596700479328312
C6SYN1,2,129692805.5,38613073.8,-1.747937140683557
C6SYN1,3,235106837.5,72860477.0,-1.6901081516113912
C6SYN5,1,237370191.8,286551132.0,0.2716538182684575
C6SYN5,2,187048816.0,307803148.0,0.7185931528347477
C6SYN5,3,215824612.0,277013836.0,0.3600986414308036
C6SYW1,1,93338222.33,500000.4113483357,-7.5443948987508715
C6SYW1,2,141747156.6,14369505.4,-3.302237485447282
C6SYW1,3,153204455.0,21635256.0,-2.8240021529792445
C6SZC5,1,96108452.5,142428304.0,0.5675006505699718
C6SZC5,2,72116323.5,39197388.0,-0.8795683293156702
C6SZC5,3,70206084.5,172736722.0,1.2989068431084358
C6SZF4,1,217065069.56,330944268.0,0.6084606993891013
C6SZF4,2,233135592.0,390999876.0,0.7459988774873928
C6SZF4,3,270052052.0,372058870.0,0.46229340293779986
C6SZI8,1,130869238.0,55654318.06,-1.2335604869729484
C6SZI8,2,114574211.5,91089927.0,-0.33091892674217555
C6SZI8,3,102621434.0,96465151.1,-0.08925233544989608
C6SZQ3,1,1686117215.8,876586587.1,-0.9437363242416407
C6SZQ3,2,1626823929.0,909823122.7,-0.838400111129998
C6SZQ3,3,1567036168.5,923921575.5,-0.7621961759823236
C6SZW2,1,488785265.7,329162472.0,-0.5704009335033615
C6SZW2,2,525300152.8,322428540.5,-0.704162551175
C6SZW2,3,580645674.0,352072203.1,-0.7217867321945356
C6SZX0,1,233840212.0,73952560.0,-1.660851047439382
C6SZX0,2,265062154.0,90671472.3,-1.547610078256084
C6SZX0,3,220126666.2,60377449.5,-1.8662522041855794
C6T020,1,93510434.0,68117518.0,-0.4571014830738952
C6T020,2,76066866.0,57304756.8,-0.4086132660224773
C6T020,3,90861850.0,72509352.0,-0.32550759896543674
C6T034,1,205724732.2,258971730.8,0.33207937787909736
C6T034,2,360604294.9,86855031.25,-2.0537352523406245
C6T034,3,286161796.0,77162703.0,-1.8908554912583682
C6T081,1,119373188.0,93344107.5,-0.3548479762850073
C6T081,2,178588140.0,91442230.0,-0.9657037825009211
C6T081,3,152139838.94,71193832.5,-1.0955738113944633
C6T0F2,1,214350949.3,332491908.8,0.6333444265572409
C6T0F2,2,324064178.5,293190580.8,-0.14444080101588433
C6T0F2,3,384034653.0,337700807.8,-0.1854908666686889
C6T172,1,814835778.0,1793961909.0,1.1385680249953434
C6T172,2,709720069.94,1738849416.0,1.2928109914338093
C6T172,3,976209096.0,1851141121.9,0.9231527839077626
C6T175,1,1345269140.0,1254652430.0,-0.10060707604580525
C6T175,2,1027234207.0,1238988086.0,0.2703971644577773
C6T175,3,1040837661.0,1721487111.06,0.7259103096898128
C6T1C8,1,3329248261.0,3148030204.0,-0.08074707285470596
C6T1C8,2,5595996160.0,3275155154.8,-0.7728317190720484
C6T1C8,3,3334113948.5,2979458238.5,-0.16225338540566944
C6T1G9,1,512121926.0,199415894.8,-1.3607069210842866
C6T1G9,2,591946815.0,148074997.8,-1.9991394942933547
C6T1G9,3,430817491.2,234125257.8,-0.8797962414733288
C6T218,1,858645.1,787219.94,-0.12529518768169112
C6T218,2,16374995.9,500000.11007578095,-5.033422322701466
C6T218,3,15335387.8,11658926.0,-0.3954297537179227
C6T2H2,1,90723960.0,134929592.0,0.5726512679557217
C6T2H2,2,157715675.75,47466837.56,-1.732334220592137
C6T2H2,3,235002371.7,149130532.0,-0.656099661172408
C6T3R4,1,454720463.0,279050726.5,-0.7044525262522705
C6T3R4,2,565928027.5,277762781.2,-1.0267652899721347
C6T3R4,3,559194445.5,270408526.3,-1.0482093882242696
C6T4F9,1,3517794085.0,2559236348.0,-0.45895764890919677
C6T4F9,2,2245568450.9,4011012502.5,0.8368857631320233
C6T4F9,3,3264557607.5,2387379826.8,-0.45145938573698635
C6T4P6,1,875388516.0,1153991572.0,0.39863732465720564
C6T4P6,2,854052352.0,1147316526.0,0.4258670499084461
C6T4P6,3,979185726.8,993526632.0,0.02097611159360524
C6T4V0,1,595147724.0,640536285.0,0.10603248846238163
C6T4V0,2,544799200.0,750429660.0,0.4619922652402912
C6T4V0,3,803159609.0,564272043.0,-0.5092958451288758
C6T5C9,1,510758024.5,391594950.0,-0.3832778051662172
C6T5C9,2,412046172.2,411230766.0,-0.0028578059487199326
C6T5C9,3,449486102.0,473954889.0,0.07647324137152199
C6T5U0,1,820267994.25,454163203.0,-0.8528845161339008
C6T5U0,2,907575623.5,452673861.0,-1.0035458576576146
C6T5U0,3,819210212.0,461115752.1,-0.829104749341329
C6T5V0,1,318082755.0,376241862.0,0.24225821950812818
C6T5V0,2,286491838.0,315184750.0,0.13770369470981195
C6T5V0,3,254279028.0,456232214.0,0.843355838435093
C6T750,1,379269613.5,338131863.0,-0.1656378183957069
C6T750,2,332481014.2,347989578.3,0.06577214028362986
C6T750,3,345057820.0,363164819.0,0.07378632170948177
C6T763,1,184744084.0,65891349.0,-1.4873671975398752
C6T763,2,231880436.5,160156272.0,-0.5339008088257261
C6T763,3,197052958.6,144036861.2,-0.45214534431825937
C6T7F3,1,2851904685.8,1911674017.0,-0.5770892332728876
C6T7F3,2,2362920811.0,2212437503.0,-0.09493457833844596
C6T7F3,3,1391177943.6,1663820381.0,0.25819272987851105
C6T7H0,1,43365187.2,263710805.0,2.604347441305855
C6T7H0,2,332415159.0,259943036.0,-0.3547906690355409
C6T7H0,3,6463888.0,251874664.0,5.284159998184179
C6T7J8,1,749764806.8,776830710.5,0.051162127470731934
C6T7J8,2,707504666.5,803153625.5,0.18293630616303239
C6T7J8,3,723072082.0,751205126.0,0.05506743303902971
C6T7N2,1,40618788346.9,37871666683.2,-0.10102829110583178
C6T7N2,2,38942516336.3,43604672609.3,0.16313663101523868
C6T7N2,3,38370092163.1,40971718522.1,0.09464617641250797
C6T7T3,1,6732127.4,235968240.0,5.131386405028617
C6T7T3,2,12878908.9,298152554.5,4.532968418733547
C6T7T3,3,5276953.8,281384702.0,5.7366947329781866
C6T868,1,24491271489.0,29146236258.0,0.25104192105088274
C6T868,2,20858456957.0,32596639782.0,0.6440908164291221
C6T868,3,24213232454.5,30949733753.0,0.35413130735459813
C6T883,1,894236790.5,215773548.0,-2.05113888861807
C6T883,2,625482202.2,272856820.0,-1.196824729744092
C6T883,3,783210680.4,202857288.5,-1.948935300305055
C6T8R3,1,595473721.01,128126764.8,-2.2164659653489807
C6T8R3,2,612567875.8,125478717.5,-2.2874270225162667
C6T8R3,3,314853006.0,124708104.1,-1.3361232201755158
C6T8R7,1,30443099970.0,26999374880.5,-0.17318926876129018
C6T8R7,2,23033153825.0,30264613071.3,0.3939199401917181
C6T8R7,3,34905217275.5,36613480731.0,0.06893224086513482
C6T8V8,1,215084118.0,226877811.0,0.07701451928225084
C6T8V8,2,173294817.0,231598345.5,0.4183964407918338
C6T8V8,3,196528003.5,234733736.62,0.2562903067210096
C6T977,1,803056766.8,785252604.5,-0.032345150186413325
C6T977,2,845632808.0,404067364.0,-1.0654355184099182
C6T977,3,583764951.9,488935899.5,-0.25574225957270824
C6T9R8,1,27151395467.3,30562137017.0,0.17071907706274664
C6T9R8,2,27116721697.18,25236393161.4,-0.10367704094415309
C6T9R8,3,30275552535.4,23312291896.9,-0.37706244281594065
C6TA29,1,1431904516.4,469224147.0,-1.6095861289591102
C6TA29,2,1632343987.4,848767516.0,-0.9435037639635256
C6TA29,3,1386663299.7,818768773.0,-0.7600895390155379
C6TAH8,1,408429248.5,312820412.5,-0.3847515283878383
C6TAH8,2,396768056.64,322888502.0,-0.2972598128462815
C6TAH8,3,272097664.5,374372900.0,0.4603514317642982
C6TAT2,1,286091506.5,1595282133.0,2.4792630212223767
C6TAT2,2,266339732.8,1140248924.0,2.0980092365366705
C6TAT2,3,281282120.1,1546820173.0,2.459215729965107
C6TAY3,1,221913220.5,207000219.5,-0.10036332124349108
C6TAY3,2,181874080.6,181369116.5,-0.00401114007365886
C6TAY3,3,178774163.5,201967043.8,0.17598164596116248
C6TBN2,1,2067230825.7,3994496012.0,0.9503140007386722
C6TBN2,2,2301263489.0,4069717174.5,0.8225023596570284
C6TBN2,3,2111834895.3,3841554034.7,0.8631929983049723
C6TBQ2,1,174147470.0,499999.85748519603,-8.444166114708574
C6TBQ2,2,163383850.0,161242660.0,-0.01903189602708335
C6TBQ2,3,31014964.0,499999.6582857583,-5.954893531197769
C6TC92,1,4680890701.6,2961441294.4,-0.6604835912264257
C6TC92,2,6492482749.4,4503944595.73,-0.5275811951157627
C6TC92,3,5596925310.7,4240991456.5,-0.4002329189063357
C6TCH7,1,1202430125.1,1029195604.5,-0.22443585868060406
C6TCH7,2,1094973288.8,990615056.3,-0.144499222908693
C6TCH7,3,1350549780.0,924287388.1,-0.5471334144412049
C6TD56,1,1548647848.0,6518554549.0,2.0735429684396958
C6TD56,2,1409364637.8,6778410604.0,2.265902109950499
C6TD56,3,1459044083.0,7053827818.0,2.2733828874535873
C6TDC0,1,591596851.0,615193691.2,0.056426335401948774
C6TDC0,2,499936832.0,503156090.0,0.009260205900538769
C6TDC0,3,543717411.8,589727972.0,0.11719259655567914
C6TEA3,1,605222160.0,288237530.5,-1.07020661578592
C6TEA3,2,503152388.0,351538790.0,-0.5173115201842461
C6TEA3,3,422360887.75,282823942.0,-0.578571987432236
C6TEE8,1,1082834401.7,1175564304.7,0.11854083032042143
C6TEE8,2,1164333224.7,1125884239.5,-0.04844550652924687
C6TEE8,3,1032572877.0,1421145558.0,0.4608107194427125
C6TEH0,1,3558156108.16,3973346698.1,0.159224874799516
C6TEH0,2,3690254251.5,3960162471.8,0.10183940166326695
C6TEH0,3,3631184661.3,3145852376.8,-0.20698932722121996
C6TFC1,1,52029830.0,17715059.0,-1.5543627231636412
C6TFC1,2,56923866.0,2526992.5,-4.493540358674118
C6TFC1,3,110940354.0,10017653.0,-3.469167784697846
C6TFG0,1,1959146204.0,965567399.0,-1.0207761932427732
C6TFG0,2,2040353378.0,1077673313.4,-0.9208991358580805
C6TFG0,3,1798121954.0,1015773574.5,-0.8239120244257941
C6TFI8,1,135560089.4,143223317.16,0.07933389317297328
C6TFI8,2,399736372.45,130882494.0,-1.6107767065478318
C6TFI8,3,244372743.8,105647366.2,-1.2098265814490206
C6TFJ4,1,257637935.9,122627928.9,-1.0710574439107743
C6TFJ4,2,151994535.8,363082219.0,1.2562768199116918
C6TFJ4,3,178831494.0,469260294.6,1.3917875633440404
C6TFP4,1,123927386.0,130962298.0,0.0796565065805198
C6TFP4,2,330874412.0,264702066.0,-0.3219142707820625
C6TFP4,3,261935341.2,88567120.0,-1.5643676145019394
C6TFW8,1,1330396963.5,2738992941.0,1.0417887669666466
C6TFW8,2,1524560111.0,2671225113.5,0.8091085274039461
C6TFW8,3,1395915319.4,2587546270.5,0.8903732353165552
C6TG97,1,636983162.5,500138888.4,-0.34892645149620954
C6TG97,2,566570089.2,670257857.0,0.24246178621907957
C6TG97,3,715194313.2,587007477.1,-0.28495638510634724
C6TGD9,1,3057542686.1,4061965993.0,0.4098055211242153
C6TGD9,2,2749617639.9,4315190418.0,0.6501932108254886
C6TGD9,3,3097647408.8,4266233437.9,0.4617899705774398
C6TGT0,1,561827564.0,493956859.0,-0.18574236091009175
C6TGT0,2,538180987.0,287186097.6,-0.9061055125813999
C6TGT0,3,535548066.0,437918281.2,-0.2903543868329404
C6TGZ7,1,1273520433.56,4624153084.0,1.8603670517347088
C6TGZ7,2,1343319489.7,4719055550.6,1.8126956839754207
C6TGZ7,3,1021352278.0,4580336390.0,2.164973000137025
C6TH59,1,1324961527.2,1066407840.44,-0.31319117630961446
C6TH59,2,935203491.2,1264143405.0,0.4348079120723951
C6TH59,3,1323865123.0,1359317947.5,0.03812679907019441
C6THU0,1,248204720.94,202559590.5,-0.2931841629998534
C6THU0,2,265039849.0,217360800.0,-0.28611750604630326
C6THU0,3,218821398.5,232587538.5,0.08801997674957718
C6TI51,1,290691353.0,248106823.0,-0.2285267469820177
C6TI51,2,275547330.0,229076716.0,-0.2664693212803468
C6TI51,3,213691829.0,220234311.0,0.04350750415688382
C6TID4,1,211083010.0,282350436.0,0.4196763977794807
C6TID4,2,277313400.0,253554715.0,-0.12922022779029466
C6TID4,3,270774185.0,282717802.0,0.062272526581672906
C6TIJ0,1,995712037.8,573364695.0,-0.7962754987135704
C6TIJ0,2,859833066.8,635157196.5,-0.4369429014912123
C6TIJ0,3,916777871.1,594940146.0,-0.6238276879160018
C6TIQ5,1,489073992.0,304513763.0,-0.6835453124313756
C6TIQ5,2,385026375.0,259088074.2,-0.5715146664732252
C6TIQ5,3,479027316.0,220058839.8,-1.1222186001925971
C6TIQ7,1,365701737.8,334482004.5,-0.12873888795108107
C6TIQ7,2,414053656.0,327842757.4,-0.3368137108171254
