ProteinName,Run,H,L,log2HL
Q12797,20141108_H2heavyN2light_2,465373.4,416512.22,0.16002992769502278
Q12797,20141108_H3heavyN3light_1,111630269.9,71508337.36,0.6425449197344121
Q12906,20141108_H1heavyN1light_1,18840684.0,45768270.0,-1.280496418276499
Q13084,20141108_H2heavyN2light_3,113087730.0,176260940.0,-0.6402703984980056
Q13283,20141108_H3heavyN3light_2,47579344.0,102970940.0,-1.1138299580207764
Q13409,20141108_H1heavyN1light_1,5372449.0,10355170.0,-0.9466994508587939
Q13409,20141108_H1heavyN1light_2,8741623.0,18110464.0,-1.0508504439334536
Q13409,20141108_H2heavyN2light_2,1406671.1,4138132.8,-1.5566948994895509
Q13724,20141108_H1heavyN1light_1,30878710.0,45761760.0,-0.5675300559976297
Q13751,20141108_H1heavyN1light_2,14364480.0,11554885.0,0.31400286621658324
Q13751,20141108_H1heavyN1light_3,38418970.0,21509304.0,0.8368579986805644
Q13751,20141108_H2heavyN2light_1,16738764.0,17372886.0,-0.05364443341434999
Q13751,20141108_H2heavyN2light_2,13258717.0,11400408.0,0.2178557208533151
Q13751,20141108_H3heavyN3light_3,143609870.0,32100210.0,2.161500265299657
Q13813,20141108_H1heavyN1light_1,264034160.0,287434210.0,-0.1225071859694918
Q13813,20141108_H1heavyN1light_2,144368538.0,176665270.0,-0.291262081150686
Q13813,20141108_H2heavyN2light_2,75592610.0,85518080.0,-0.17798426070442683
Q13813,20141108_H3heavyN3light_1,50186956.0,40681984.0,0.30292240565748163
Q13813,20141108_H3heavyN3light_2,238135360.0,204031180.0,0.22299221655817694
Q14204,20141108_H1heavyN1light_1,334657100.0,377082620.0,-0.17219703471561718
Q14204,20141108_H1heavyN1light_2,118252140.0,129607260.0,-0.13228024145430387
Q14204,20141108_H2heavyN2light_1,514139860.0,604749760.0,-0.23417742663405752
Q14204,20141108_H3heavyN3light_1,276434670.0,271402370.0,0.02650524857515867
Q14204,20141108_H3heavyN3light_2,66237348.0,86177410.0,-0.3796648283315331
Q14444,20141108_H1heavyN1light_2,4528605.0,1962598.5,1.20630164559927
Q14444,20141108_H3heavyN3light_3,10650480.0,11828064.0,-0.15129550295214564
Q14651,20141108_H1heavyN1light_1,32760272.0,37483490.0,-0.19430794985903088
Q14651,20141108_H1heavyN1light_2,44287016.0,39830870.0,0.15299680172914515
Q14651,20141108_H1heavyN1light_3,60406510.0,81130240.0,-0.42553571925346734
Q14651,20141108_H2heavyN2light_1,20850532.0,32768732.0,-0.652235653851584
Q14651,20141108_H2heavyN2light_2,14034650.0,13049422.0,0.10500717926625518
Q14651,20141108_H2heavyN2light_3,17484450.0,23131570.0,-0.4037907741933552
Q14651,20141108_H3heavyN3light_2,5121035.5,6041553.5,-0.23848400571001058
Q14651,20141108_H3heavyN3light_3,81576420.0,106316910.0,-0.38214697914729634
Q14651,20141108_H3heavyN3light_4,11697728.0,15901285.0,-0.44291500747372103
Q14764,20141108_H1heavyN1light_1,38442536.0,44455090.0,-0.20964510178345958
Q14764,20141108_H2heavyN2light_1,66401640.0,50413176.0,0.39741802782458
Q14974,20141108_H1heavyN1light_2,27896624.0,49184628.0,-0.8181169506813318
Q14974,20141108_H1heavyN1light_3,1160682200.0,1537221500.0,-0.40535204969193367
Q14974,20141108_H1heavyN1light_4,536672860.0,719668160.0,-0.4232888995173929
Q14974,20141108_H2heavyN2light_3,366127420.0,488775200.0,-0.41682526205880793
Q14974,20141108_H2heavyN2light_4,646872500.0,822556800.0,-0.3466339228269642
Q14974,20141108_H3heavyN3light_3,974927170.0,1009331300.0,-0.05003344391617324
Q14974,20141108_H3heavyN3light_4,825593540.0,1016374800.0,-0.299928923461813
Q14980,20141108_H1heavyN1light_3,121505110.0,175950240.0,-0.5341504930916171
Q14980,20141108_H3heavyN3light_1,36216532.0,29791524.0,0.2817464769668896
Q14CX7,20141108_H1heavyN1light_2,7911155.0,17152980.0,-1.1164989952146986
Q15006,20141108_H1heavyN1light_2,39386610.0,54203910.0,-0.460691674429419
Q15006,20141108_H2heavyN2light_2,51336150.0,72126850.0,-0.4905613145073872
Q15006,20141108_H2heavyN2light_3,45532948.0,75733580.0,-0.7340222592217235
Q15006,20141108_H3heavyN3light_2,26923654.0,40502916.0,-0.5891515566907439
Q15006,20141108_H3heavyN3light_3,69627310.0,89937340.0,-0.3692669282605616
Q15020,20141108_H3heavyN3light_2,91724904.0,121702380.0,-0.4079719868811608
Q15084,20141108_H1heavyN1light_1,175307620.0,176067020.0,-0.00623598971081483
Q15084,20141108_H2heavyN2light_1,41995816.0,41627776.0,0.01269911752184892
Q15149,20141108_H1heavyN1light_2,60823496.0,73511000.0,-0.2733314056659304
Q15149,20141108_H1heavyN1light_3,272430820.0,305184860.0,-0.1637934687407924
Q15149,20141108_H1heavyN1light_4,109413464.0,134507470.0,-0.297896014888341
Q15149,20141108_H2heavyN2light_2,44229520.0,53090308.0,-0.2634389256863819
Q15149,20141108_H2heavyN2light_3,215975630.0,218109300.0,-0.014182754138790126
Q15149,20141108_H2heavyN2light_4,435633800.0,688064180.0,-0.6594272459212362
Q15149,20141108_H3heavyN3light_1,19177772.0,34390864.0,-0.8425902377627446
Q15149,20141108_H3heavyN3light_2,60237880.0,87403340.0,-0.5370174144318116
Q15149,20141108_H3heavyN3light_3,133260440.0,98905020.0,0.4301329091778505
Q15149,20141108_H3heavyN3light_4,615989760.0,1083808000.0,-0.8151309279874804
Q15386,20141108_H2heavyN2light_3,2399284.2,6516367.5,-1.4414639111788796
Q15393,20141108_H1heavyN1light_1,42974976.0,84398740.0,-0.97372462689779
Q15397,20141108_H1heavyN1light_2,1610354.2,2266313.0,-0.4929690788792873
Q15397,20141108_H1heavyN1light_3,16223777.0,32172334.0,-0.9877108753266015
Q15397,20141108_H2heavyN2light_3,17256738.0,37124996.0,-1.1052310893836097
Q15397,20141108_H3heavyN3light_3,21868400.0,39332020.0,-0.8468566120435619
Q15582,20141108_H3heavyN3light_3,59159610.0,41915080.0,0.49714315874128034
Q15642,20141108_H2heavyN2light_3,39027908.0,33745570.0,0.20980800989403664
Q15642,20141108_H2heavyN2light_4,77834280.0,86109010.0,-0.14575851052304634
Q15785,20141108_H1heavyN1light_2,20951000.0,23199644.0,-0.147083561270077
Q16543,20141108_H1heavyN1light_1,428248450.0,524756540.0,-0.2932002171892007
Q16543,20141108_H3heavyN3light_1,294246000.0,307038980.0,-0.06139902064021302
Q16630,20141108_H2heavyN2light_1,15926455.0,21217306.0,-0.41381630684941806
Q16881,20141108_H1heavyN1light_1,101553810.0,166710200.0,-0.7150980105848236
Q16881,20141108_H1heavyN1light_4,65592970.0,92093700.0,-0.48956126628882407
Q3LXA3,20141108_H1heavyN1light_1,9304320.0,12302086.0,-0.40293034566672026
Q3LXA3,20141108_H3heavyN3light_2,14182747.0,15045879.0,-0.08523140375057098
Q3YEC7,20141108_H2heavyN2light_2,12475388.0,17484520.0,-0.48699350462004964
Q5JTH9,20141108_H1heavyN1light_2,35454148.0,70885256.0,-0.9995311536587416
Q5JTH9,20141108_H2heavyN2light_2,22974190.0,44322520.0,-0.9480259121735389
Q5JTH9,20141108_H3heavyN3light_2,18796492.0,37822136.0,-1.0087674055667377
Q5MIZ7,20141108_H1heavyN1light_2,6946003.0,12225372.0,-0.815623425985914
Q5MIZ7,20141108_H2heavyN2light_1,3987843.5,9322984.0,-1.2251829977002577
Q5T4S7,20141108_H1heavyN1light_2,60996584.0,73832300.0,-0.2755236520969251
Q5T4S7,20141108_H1heavyN1light_3,270875230.0,336235300.0,-0.31184272199935575
Q5T4S7,20141108_H1heavyN1light_4,111066264.0,143057570.0,-0.36517517143129935
Q5T4S7,20141108_H2heavyN2light_3,248971970.0,315678980.0,-0.3424748710802268
Q5T4S7,20141108_H2heavyN2light_4,163956770.0,186235540.0,-0.18381294005065216
Q5T4S7,20141108_H3heavyN3light_3,306375420.0,337885730.0,-0.14123486530465498
Q5TFE4,20141108_H1heavyN1light_3,55522760.0,74009890.0,-0.41463878697730366
Q5TFE4,20141108_H2heavyN2light_3,32507644.0,36235924.0,-0.15664168275904022
Q5VIR6,20141108_H2heavyN2light_2,54743430.0,18240944.0,1.585505437554113
Q68E01,20141108_H1heavyN1light_4,42581970.0,84300190.0,-0.9852931870273548
Q68E01,20141108_H2heavyN2light_4,31961200.0,63277364.0,-0.9853679254406748
Q68E01,20141108_H3heavyN3light_4,19889288.0,28968106.0,-0.5424737297795125
Q6NXG1,20141108_H1heavyN1light_1,171616880.0,331303650.0,-0.9489626364841559
Q6NXG1,20141108_H1heavyN1light_2,33529002.0,72322410.0,-1.1090332119329416
Q6NXG1,20141108_H2heavyN2light_1,173816210.0,340185100.0,-0.9687573194595824
Q6NXG1,20141108_H3heavyN3light_1,135582190.0,228827340.0,-0.7550917544724636
Q6NXG1,20141108_H3heavyN3light_2,30815900.0,55863310.0,-0.8582261317416793
Q6PIU2,20141108_H1heavyN1light_1,60829620.0,87514990.0,-0.5247561582626206
Q6PKG0,20141108_H3heavyN3light_2,117013370.0,189750770.0,-0.6974323578358728
Q7KZF4,20141108_H1heavyN1light_1,265932030.0,334309020.0,-0.3301247288009145
Q7Z417,20141108_H1heavyN1light_4,14070286.0,25545144.0,-0.8603974144995077
Q7Z6Z7,20141108_H1heavyN1light_2,306825860.0,348770980.0,-0.18485992188330727
Q7Z6Z7,20141108_H1heavyN1light_3,201659900.0,214663400.0,-0.09015200032681209
Q7Z6Z7,20141108_H2heavyN2light_2,264301580.0,320636860.0,-0.2787552359235159
Q7Z6Z7,20141108_H2heavyN2light_3,230545550.0,247770350.0,-0.10395173538094847
Q7Z6Z7,20141108_H3heavyN3light_3,344491870.0,340232960.0,0.017947027197282816
Q86UP2,20141108_H1heavyN1light_1,20548520.0,23089876.0,-0.16822593735953814
Q8IUF8,20141108_H1heavyN1light_1,14053962.0,22251856.0,-0.6629487716918584
Q8IYB3,20141108_H1heavyN1light_1,195847410.0,341829660.0,-0.8035475333551946
Q8IYB3,20141108_H3heavyN3light_1,178229000.0,220981060.0,-0.3101906236157775
Q8N3D4,20141108_H1heavyN1light_3,18236526.0,21586440.0,-0.24329440922081186
Q8NBF2,20141108_H1heavyN1light_2,42117308.0,52517616.0,-0.31838820061538703
Q8NBF2,20141108_H2heavyN2light_1,25421250.0,30313520.0,-0.25392641580504427
Q8TAT6,20141108_H1heavyN1light_2,43826572.0,67156110.0,-0.6157128255272623
Q8TAT6,20141108_H2heavyN2light_2,18710852.0,41404776.0,-1.1459219374730918
Q8TAT6,20141108_H3heavyN3light_2,35622040.0,45247804.0,-0.3450776370045859
Q8TEX9,20141108_H1heavyN1light_3,109025380.0,156277660.0,-0.5194475399825962
Q8TEX9,20141108_H2heavyN2light_3,105713120.0,169480600.0,-0.6809657013340913
Q8TEX9,20141108_H2heavyN2light_4,49088840.0,74974780.0,-0.6110103084508762
Q8TEX9,20141108_H3heavyN3light_1,32229562.0,35859680.0,-0.15397803183351122
Q8TEX9,20141108_H3heavyN3light_3,141152030.0,149451200.0,-0.08242460372340571
Q8TF05,20141108_H1heavyN1light_4,35668276.0,40395224.0,-0.17954324474829547
Q8TF05,20141108_H2heavyN2light_4,30755206.0,30266182.0,0.023123944798787884
Q8WWI1,20141108_H1heavyN1light_1,434524690.0,491727220.0,-0.1784200647225688
Q8WWI1,20141108_H1heavyN1light_2,227526610.0,313463260.0,-0.462261076183246
Q8WWI1,20141108_H2heavyN2light_1,180283740.0,190954420.0,-0.08295902994759999
Q8WWI1,20141108_H3heavyN3light_1,368383570.0,443497180.0,-0.26771621280174995
Q8WWI1,20141108_H3heavyN3light_2,527951270.0,558731120.0,-0.08174940251721018
Q8WXA9,20141108_H1heavyN1light_2,19532706.0,27394334.0,-0.48798570032094474
Q8WXF1,20141108_H2heavyN2light_3,119127896.0,241733010.0,-1.0209032081772451
Q8WXF1,20141108_H3heavyN3light_3,124893580.0,204420740.0,-0.7108422569140886
Q92616,20141108_H1heavyN1light_1,485306389.0,646404450.0,-0.41354127684217085
Q92616,20141108_H1heavyN1light_2,193432074.0,338836260.0,-0.8087612349660906
Q92616,20141108_H1heavyN1light_3,147438569.0,198057292.0,-0.4258038451015656
Q92616,20141108_H2heavyN2light_1,581671778.0,821846850.0,-0.4986642666964296
Q92616,20141108_H2heavyN2light_2,13940259.0,19589714.0,-0.4908389694421533
Q92616,20141108_H2heavyN2light_3,138303040.0,192029860.0,-0.47349779432768113
Q92616,20141108_H3heavyN3light_1,16242064.0,21257876.0,-0.388262477710664
Q92616,20141108_H3heavyN3light_2,322202560.0,413899460.0,-0.36131240958335215
Q92616,20141108_H3heavyN3light_3,96920740.0,131398696.0,-0.43907363336126265
Q92888,20141108_H1heavyN1light_2,6547672.5,8772523.0,-0.42200966190013284
Q92888,20141108_H2heavyN2light_3,16666462.0,20766578.0,-0.3173156249311227
Q92888,20141108_H3heavyN3light_3,29360616.0,36957150.0,-0.3319712687458089
Q92945,20141108_H3heavyN3light_4,553216100.0,822373500.0,-0.571950632956932
Q96B26,20141108_H1heavyN1light_1,67962290.0,136817380.0,-1.0094451380572913
Q96B26,20141108_H1heavyN1light_2,14793559.0,39410370.0,-1.4136061197164422
Q96B26,20141108_H2heavyN2light_1,54013344.0,191927970.0,-1.8291771990133
Q96B26,20141108_H3heavyN3light_1,10469995.0,12951994.0,-0.3069134691235998
Q96C90,20141108_H1heavyN1light_2,100505280.0,185954770.0,-0.8876804608358875
Q96C90,20141108_H2heavyN2light_1,56725590.0,98240680.0,-0.7923208373808504
Q96C90,20141108_H2heavyN2light_2,46805264.0,103814880.0,-1.1492705447991303
Q96C90,20141108_H3heavyN3light_2,125432050.0,202084130.0,-0.6880500008355402
Q96G03,20141108_H1heavyN1light_1,7033555.0,7540725.0,-0.1004491762951933
Q96HY6,20141108_H3heavyN3light_3,13501466.0,15341110.0,-0.1842868074863856
Q96P70,20141108_H1heavyN1light_2,45110640.0,67900310.0,-0.5899504069254329
Q96P70,20141108_H2heavyN2light_1,50249788.0,73253340.0,-0.5437770313052115
Q96QK1,20141108_H1heavyN1light_3,88803656.0,109816420.0,-0.3064028075941765
Q96QK1,20141108_H2heavyN2light_2,12154255.0,18526068.0,-0.6080952486332855
Q96QK1,20141108_H2heavyN2light_3,105954910.0,142944660.0,-0.43200628163117216
Q96S52,20141108_H1heavyN1light_3,126746170.0,137108290.0,-0.11337365094244621
Q96S52,20141108_H2heavyN2light_3,130262770.0,178239300.0,-0.4523906612946272
Q96S52,20141108_H2heavyN2light_4,40603936.0,55964664.0,-0.46289661539142823
Q96T76,20141108_H1heavyN1light_2,7715710.5,11510708.0,-0.5771056550332064
Q96T76,20141108_H1heavyN1light_3,34242944.0,47151590.0,-0.4614996796640064
Q96T76,20141108_H2heavyN2light_3,15106704.0,53591456.0,-1.8268140866691902
Q96T76,20141108_H3heavyN3light_3,63554796.0,63667970.0,-0.0025667672030722393
Q96TA1,20141108_H1heavyN1light_1,97133416.0,107820400.0,-0.15059056240076554
Q96TA1,20141108_H1heavyN1light_2,255181120.0,338265000.0,-0.40663231753361645
Q96TA1,20141108_H1heavyN1light_3,220110340.0,233187100.0,-0.08326106080449881
Q96TA1,20141108_H2heavyN2light_1,90753300.0,125887210.0,-0.47210970539178193
Q96TA1,20141108_H2heavyN2light_2,135228350.0,143822350.0,-0.08889025038538534
Q96TA1,20141108_H3heavyN3light_2,97612850.0,120900770.0,-0.3086804475476938
Q96TA1,20141108_H3heavyN3light_3,129227540.0,92137230.0,0.48805742836154
Q99102,20141108_H2heavyN2light_2,5091603.0,11191438.0,-1.1362035820553675
Q99471,20141108_H1heavyN1light_2,278788670.0,347400900.0,-0.31742956047138243
Q99471,20141108_H1heavyN1light_3,429109540.0,551400960.0,-0.3617558035485496
Q99471,20141108_H1heavyN1light_4,96112990.0,115350010.0,-0.263214794623447
Q99471,20141108_H2heavyN2light_1,50411836.0,71410980.0,-0.5023834187385746
Q99471,20141108_H2heavyN2light_2,143135060.0,194549170.0,-0.4427577312946293
Q99471,20141108_H2heavyN2light_3,434527740.0,540661200.0,-0.31527654579749914
Q99471,20141108_H2heavyN2light_4,97312456.0,118200530.0,-0.28054011745076485
Q99471,20141108_H3heavyN3light_2,85267950.0,96721770.0,-0.18183707405559366
Q99471,20141108_H3heavyN3light_3,595666200.0,696136200.0,-0.2248655006630357
Q99471,20141108_H3heavyN3light_4,177190690.0,188817600.0,-0.09169044353170329
Q99497,20141108_H1heavyN1light_1,635212400.0,794984800.0,-0.3236882008817867
Q99497,20141108_H1heavyN1light_4,8558887.0,8647005.0,-0.01477732315045031
Q99497,20141108_H2heavyN2light_4,26139650.0,36087012.0,-0.4652398690913427
Q99497,20141108_H3heavyN3light_1,368810880.0,390176830.0,-0.08124689224494779
Q99497,20141108_H3heavyN3light_4,164432080.0,164059620.0,0.003271598187734302
Q99829,20141108_H1heavyN1light_1,18685616.0,23523778.0,-0.332191655430968
Q99829,20141108_H1heavyN1light_2,57011788.0,63945480.0,-0.16558213761293625
Q99829,20141108_H1heavyN1light_3,34099776.0,44360892.0,-0.3795261129391541
Q99829,20141108_H2heavyN2light_1,31671496.0,40650270.0,-0.36007992021075996
Q99829,20141108_H2heavyN2light_2,23096792.0,22963234.0,0.008366647656679192
Q99829,20141108_H2heavyN2light_3,31759328.0,33971176.0,-0.0971307750761616
Q99829,20141108_H3heavyN3light_2,26765690.0,27654614.0,-0.047135360458804045
Q99829,20141108_H3heavyN3light_3,92524664.0,106043850.0,-0.19675105782129135
Q99832,20141108_H1heavyN1light_1,80330380.0,113272616.0,-0.4957815211282559
Q99832,20141108_H2heavyN2light_1,41693364.0,71824020.0,-0.7846486234108456
Q99832,20141108_H3heavyN3light_1,61633924.0,66774630.0,-0.115575431876312
Q9BSJ8,20141108_H1heavyN1light_2,162491980.0,181525400.0,-0.15980291807857339
Q9BSJ8,20141108_H2heavyN2light_2,131499800.0,145798110.0,-0.1489114126383339
Q9BSJ8,20141108_H3heavyN3light_2,181485300.0,189066580.0,-0.05904167342234698
Q9BT78,20141108_H1heavyN1light_2,8589523.0,8798225.0,-0.03463447951351732
Q9BT78,20141108_H1heavyN1light_3,31223736.0,42839010.0,-0.4562819703101928
Q9BT78,20141108_H2heavyN2light_3,25313476.0,30094590.0,-0.2495985327294575
Q9BT78,20141108_H2heavyN2light_4,9640705.0,18101408.0,-0.9088913642614026
Q9BT78,20141108_H3heavyN3light_3,66913890.0,76609150.0,-0.19521099732202626
Q9BWD1,20141108_H1heavyN1light_2,88669200.0,104314780.0,-0.23443861853055037
Q9BWD1,20141108_H2heavyN2light_2,39936404.0,48209188.0,-0.271603696437568
Q9BWF3,20141108_H1heavyN1light_5,1205140400.0,1093228800.0,0.14060585978071413
Q9C005,20141108_H1heavyN1light_1,3912856.5,3479939.8,0.1691598529553573
Q9C0B1,20141108_H2heavyN2light_3,35576880.0,49371188.0,-0.47272936497185
Q9GZR7,20141108_H1heavyN1light_2,4546469.5,9993072.0,-1.1361815748233344
Q9GZR7,20141108_H1heavyN1light_3,8555920.0,14720544.0,-0.7828360892825534
Q9H0A0,20141108_H1heavyN1light_4,9615058.0,13767783.0,-0.5179287983914491
Q9H0S4,20141108_H1heavyN1light_2,12038458.0,15526632.0,-0.3670943078398152
Q9H2W6,20141108_H3heavyN3light_1,22976944.0,30560934.0,-0.4115017074084109
Q9H3P7,20141108_H1heavyN1light_1,7620193.0,3866014.0,0.9789806759655524
Q9H3P7,20141108_H1heavyN1light_2,71466120.0,78930100.0,-0.14331611266037872
Q9H3P7,20141108_H2heavyN2light_2,23688252.0,30350268.0,-0.3575375125074553
Q9H3P7,20141108_H3heavyN3light_2,30543842.0,29789350.0,0.03608490046770736
Q9H444,20141108_H2heavyN2light_1,15235196.0,11109104.0,0.4556655988681851
Q9H444,20141108_H3heavyN3light_1,12912816.0,16945394.0,-0.3920895266558652
Q9H4A6,20141108_H2heavyN2light_4,23505482.0,29650924.0,-0.3350797990759661
Q9H4A6,20141108_H3heavyN3light_4,61683600.0,65073990.0,-0.0771940482440359
Q9H6T0,20141108_H1heavyN1light_1,62204960.0,104312340.0,-0.7458083113308455
Q9H6T0,20141108_H1heavyN1light_2,6214616.0,15740240.0,-1.3407203832906238
Q9H6T0,20141108_H2heavyN2light_1,36908250.0,61933076.0,-0.7467667674661496
Q9H6T0,20141108_H3heavyN3light_1,5443024.0,7879132.0,-0.5336283074023074
Q9H6Z4,20141108_H3heavyN3light_1,41080144.0,61471430.0,-0.5814748078375341
Q9H9B4,20141108_H2heavyN2light_1,10285490.0,10049307.0,0.03351450877285846
Q9NQ50,20141108_H1heavyN1light_2,7951034.0,16497308.0,-1.053016232987081
Q9NQC3,20141108_H1heavyN1light_2,139718480.0,164409150.0,-0.23476773994426722
Q9NQC3,20141108_H3heavyN3light_1,390184930.0,334885400.0,0.2204905779938301
Q9NQC3,20141108_H3heavyN3light_2,218562780.0,240870770.0,-0.140211592010453
Q9NQG5,20141108_H1heavyN1light_2,70442450.0,65042396.0,0.11506468352583822
Q9NY33,20141108_H1heavyN1light_1,310138660.0,334635520.0,-0.10967721410151626
Q9NY33,20141108_H1heavyN1light_2,19210964.0,10679472.0,0.8470895937802652
Q9NY33,20141108_H2heavyN2light_1,223368510.0,239472580.0,-0.10043466229796319
Q9NY33,20141108_H3heavyN3light_1,59089396.0,54239812.0,0.1235470740730795
Q9NYL9,20141108_H1heavyN1light_1,14159304.0,17682018.0,-0.32053258338702273
Q9NYU2,20141108_H3heavyN3light_3,39881668.0,36347144.0,0.13388374196545233
Q9NZT2,20141108_H1heavyN1light_1,54835196.0,118737890.0,-1.114606291232161
Q9NZT2,20141108_H1heavyN1light_2,49599628.0,70211770.0,-0.5013835976537021
Q9NZT2,20141108_H2heavyN2light_1,49071200.0,64847820.0,-0.4021815240913378
Q9NZT2,20141108_H2heavyN2light_3,5398113.5,6640481.0,-0.29883243523491454
Q9NZT2,20141108_H3heavyN3light_1,84379976.0,105104100.0,-0.316846366080953
Q9NZT2,20141108_H3heavyN3light_2,65316492.0,89856660.0,-0.4601781283186145
Q9NZT2,20141108_H3heavyN3light_3,6916946.5,15384401.0,-1.1532610697804713
Q9UBX3,20141108_H1heavyN1light_2,116336480.0,171585330.0,-0.5606226540457231
Q9UBX3,20141108_H2heavyN2light_2,67479130.0,85620060.0,-0.3435074732747986
Q9UHD8,20141108_H1heavyN1light_1,196011300.0,296821020.0,-0.5986564353083018
Q9UHD8,20141108_H3heavyN3light_1,245649280.0,305974460.0,-0.3168112241737835
Q9UKV3,20141108_H1heavyN1light_1,22091464.0,32604804.0,-0.5615955179914683
Q9UKY7,20141108_H1heavyN1light_4,516787350.0,556457070.0,-0.10669963370321318
Q9UKY7,20141108_H2heavyN2light_4,291881254.0,315299402.0,-0.1113408767040354
Q9UKY7,20141108_H3heavyN3light_4,480996260.0,488567330.0,-0.022531718958863287
Q9UL46,20141108_H1heavyN1light_2,13516741.0,16347803.0,-0.27434941567592686
Q9UL46,20141108_H2heavyN2light_1,21051038.0,23775828.0,-0.17560421171819396
Q9ULU4,20141108_H1heavyN1light_3,1394245.0,1931800.4,-0.47046194061802715
Q9UN86,20141108_H1heavyN1light_2,15055250.0,23043796.0,-0.6141117262897866
Q9UN86,20141108_H3heavyN3light_2,10905530.0,21181808.0,-0.9577658521422966
Q9UNF1,20141108_H1heavyN1light_1,145456900.0,119944540.0,0.27822424864982864
Q9UPY3,20141108_H1heavyN1light_2,7980015.0,10040702.0,-0.33139677606887713
Q9Y281,20141108_H1heavyN1light_1,24583884.0,45631960.0,-0.8923317576117185
Q9Y2V2,20141108_H3heavyN3light_1,450525380.0,491020480.0,-0.12417481779992147
Q9Y490,20141108_H1heavyN1light_1,141390632.0,214047610.0,-0.5982451909830047
Q9Y490,20141108_H1heavyN1light_2,306090780.0,416070560.0,-0.4428686219175561
Q9Y490,20141108_H1heavyN1light_3,813657400.0,869204740.0,-0.09527458327037151
Q9Y490,20141108_H1heavyN1light_4,319437760.0,294706500.0,0.11625597981214665
Q9Y490,20141108_H2heavyN2light_1,25656856.0,52870416.0,-1.043116285403148
Q9Y490,20141108_H2heavyN2light_2,246335780.0,304181580.0,-0.30430659904209983
Q9Y490,20141108_H2heavyN2light_3,534107970.0,620268800.0,-0.2157621456627566
Q9Y490,20141108_H2heavyN2light_4,281090560.0,349578620.0,-0.3145819494428176
Q9Y490,20141108_H3heavyN3light_1,77540060.0,84115336.0,-0.11742700676072126
Q9Y490,20141108_H3heavyN3light_3,728064500.0,776103550.0,-0.09218288787915954
Q9Y4L1,20141108_H1heavyN1light_1,324092960.0,429662270.0,-0.40679541252932244
Q9Y4L1,20141108_H1heavyN1light_2,43462024.0,40589596.0,0.09864538096778992
Q9Y4L1,20141108_H2heavyN2light_1,218878400.0,286464770.0,-0.38822813514040655
Q9Y4L1,20141108_H3heavyN3light_1,277077400.0,310143230.0,-0.16264559195537567
Q9Y4L1,20141108_H3heavyN3light_2,94402240.0,109844930.0,-0.21857528456433042
Q9Y5L0,20141108_H1heavyN1light_2,21454846.0,32554640.0,-0.6015596391490187
Q9Y5L0,20141108_H3heavyN3light_2,32315262.0,35017070.0,-0.11584268501876785
Q9Y613,20141108_H1heavyN1light_2,44493250.0,77389090.0,-0.7985437116939653
Q9Y613,20141108_H1heavyN1light_3,106942150.0,145129760.0,-0.44051279916385494
Q9Y613,20141108_H2heavyN2light_3,76331940.0,161943600.0,-1.0851326905990686
Q9Y613,20141108_H3heavyN3light_3,129314480.0,179126910.0,-0.4700982576886287
